ID,Site,SampleDate,Latitude,Longitude,SoilC.kg.m2,SoilN.kg.m2,Roots.kg.m2,percentC,Blue_June,Green_June,Red_June,NIR_June,SWIR_1_June,SWIR_2_June,Blue_Sept,Green_Sept,Red_Sept,NIR_Sept,SWIR_1_Sept,SWIR_2_Sept,Elevation,Flow,Slope,MAP_30year,MAT_30_year,NDVI_June,NDWI_June,EVI_June,SAVI_June,BSI_June,NDPI_June,NDVI_Sept,NDWI_Sept,EVI_Sept,SAVI_Sept,BSI_Sept,NDPI_Sept,Shallow_Clay,Deep_Clay,Shallow_Sand,Deep_Sand,Shallow_Hydra_Conduc,Deep_Hydra_Conduc,Lithology
C1,East Creek,2018-07-01,40.24418042,-120.900972,10.33608643,0.960896948,4.337790599,,0.042188375,0.07477175,0.072974625,0.3222401249999999,0.24509025,0.1403166249999999,0.0599332352941176,0.089867794117647,0.124187794117647,0.2335714705882353,0.3428014705882353,0.2309929411764705,1541.5565185546875,34,0.4562608351345623,777.4333333333333,7.793010752688172,0.6307090006129578,0.1359875628023617,0.4316509761697152,0.4176631919882909,-0.0679327107021367,0.5169765469651146,0.3057465934823901,-0.1895127133779804,0.1788251211490675,0.1912838735261487,0.2281208865986678,0.1541417362200089,15.509149551391602,20.925500869750977,53.44074630737305,51.93086624145508,0.4761290252208709,-0.1509565711021423,19
C12,East Creek,2018-07-01,40.24346585,-120.900515,9.97157474,1.166801731,0.437277278,,0.047113625,0.07767025,0.0914766249999999,0.251303875,0.241274625,0.1712238749999999,0.0568483823529411,0.0848951470588235,0.1206289705882353,0.2109276470588235,0.2945389705882353,0.2247358823529411,1541.3677978515625,35,0.4297216862649789,777.5333333333333,7.795967741935485,0.4662670426118173,0.0203607140790757,0.2761715277081503,0.2844641932270622,0.054397100616911,0.3301100758942332,0.2723476826112121,-0.1654141353955708,0.1496657917103473,0.1628848978306983,0.215818453800469,0.1179012187681901,17.2889461517334,19.107223510742188,50.97733688354492,51.51143264770508,0.5190877318382263,0.19521264731884,19
C14,East Creek,2018-07-01,40.24376207,-120.90226,8.764816771,1.186569948,0.268196731,,0.0487820238095238,0.0819889285714285,0.0930085714285714,0.2819230952380953,0.2518957142857143,0.1703202380952381,0.060995625,0.09183171875,0.12903234375,0.22139796875,0.3096403124999999,0.23128765625,1541.499755859375,36,0.9414430749012288,778.9,7.7872311827957,0.5038638786877355,0.0562501365944125,0.3203875689747607,0.3238787627768482,0.0210168280171745,0.3787696417649115,0.2635777263132738,-0.1661694587107508,0.1501269961526814,0.1629156856988208,0.2167332925372668,0.1198041829419735,14.681005477905272,20.98699378967285,57.184181213378906,52.56676483154297,0.52895188331604,-0.1987007111310959,19
C16,East Creek,2018-07-01,40.24340594,-120.902429,11.85750587,0.973917848,1.673314384,,0.0399597619047618,0.0726114285714285,0.075965119047619,0.3015175,0.2339382142857143,0.1382984523809524,0.0611998529411764,0.0929219117647058,0.1320916176470588,0.2352101470588235,0.3344107352941177,0.2336248529411765,1540.8365478515625,34,0.6158662502666511,779.7,7.7841397849462375,0.5975172619111445,0.1262089168371934,0.386853103629196,0.3855672626265559,-0.048472319872973,0.4893088928207906,0.2807460767152509,-0.1741519514269296,0.1643311701268174,0.1783436866061273,0.2229513682475283,0.1418622706332712,15.186409950256348,20.23849868774414,55.06306838989258,51.47737121582031,0.4975469410419464,0.0366506688296794,19
C21,East Creek,2018-07-01,40.24314264,-120.902276,12.23277755,1.178862213,0.903706375,,0.0447123684210526,0.0761911842105263,0.0855267105263157,0.2567286842105263,0.2667893421052632,0.1747367105263157,0.0592780882352941,0.0867263235294117,0.1200530882352941,0.2117348529411765,0.3251707352941177,0.2326348529411764,1540.5810546875,31,0.3941293588945089,779.5666666666667,7.786827956989247,0.500217020146159,-0.0192174049202047,0.2983556325487494,0.3048991578220195,0.0778194219082655,0.3458633755444687,0.2763263920346003,-0.2112771497234425,0.1540903433346873,0.1653337831086048,0.2432308573610846,0.1105249009696342,15.376797676086426,18.93350982666016,55.01333236694336,52.83248901367188,0.5430936217308044,0.1252171695232391,19
C23,East Creek,2018-07-01,40.24300747,-120.901803,6.978088187,0.882765025,1.80741275,,0.0476346052631578,0.078165394736842,0.0942384210526315,0.2386293421052631,0.2581022368421052,0.1890917105263158,0.0565685294117647,0.084945294117647,0.1187088235294117,0.2070258823529411,0.3050989705882352,0.2335132352941176,1540.57421875,31,0.3215582200271737,779.3666666666667,7.7872311827957,0.4337786263313825,-0.0392020470655548,0.2495004289183504,0.2600489431332294,0.1034704572778436,0.2740378907590782,0.2711318666038223,-0.1915023019719743,0.1476859220658933,0.1604335960346187,0.2330708004454109,0.1004737636734906,17.3964786529541,19.7416934967041,51.37483978271485,51.042091369628906,0.5119407176971436,0.1170804500579834,19
C5,East Creek,2018-07-01,40.24382567,-120.901141,17.85788974,1.474143794,2.093100571,,0.046753375,0.078773,0.086529375,0.275454375,0.25065075,0.1606088749999999,0.05808921875,0.0865964062499999,0.1204059375,0.2189470312499999,0.32383203125,0.23104015625,1541.279052734375,36,0.4374284015987428,778.0333333333333,7.789650537634408,0.5219156937293455,0.0471457581790332,0.3270906783917804,0.3287619981235145,0.0227064760631213,0.3961947467366018,0.2903793478305911,-0.1932370042368758,0.1636119566030078,0.1761018857717597,0.2318143563203575,0.1284997997265817,15.346522331237791,20.148929595947266,55.987606048583984,53.01596450805664,0.5358831286430359,-0.0803874358534812,19
C8,East Creek,2018-07-01,40.2435983,-120.900989,6.575828645,1.015783239,1.101938741,,0.0519549999999999,0.0836873809523809,0.1043411904761905,0.2481190476190476,0.2596402380952381,0.1918972619047618,0.0575164705882352,0.0869430882352941,0.1233757352941176,0.2133185294117647,0.2965076470588235,0.2286683823529411,1541.1041259765625,35,0.3708251590534208,778.3333333333334,7.789516129032258,0.4079264597897904,-0.0226902605237108,0.2421311884659863,0.2529933668181143,0.0962380151113308,0.2692001229471394,0.2671349159933452,-0.1631715307812524,0.1477184812687832,0.1612467024904205,0.215787484683998,0.1138679036577664,15.637453079223633,19.257265090942383,54.93817138671875,53.73088073730469,0.5469977259635925,0.0239517576992511,19
R11,Goodrich,2018-07-01,40.3652384,-120.950044,6.312399301,0.875801497,0.892045648,,0.0397923611111111,0.0697933333333333,0.0688384722222222,0.2859295833333333,0.224655,0.1339202777777777,0.0544559722222222,0.0792823611111111,0.1086615277777777,0.1916336111111111,0.2968211111111111,0.2146969444444444,1580.1624755859375,2,1.0150387688416376,733.7333333333333,7.495295698924732,0.6119240661934833,0.1200086828578027,0.3875193969690276,0.3809649466310711,-0.0520472703921248,0.4915313666265827,0.2763017864369544,-0.2153474932567957,0.1445322375897189,0.1555152829902163,0.2446283775142177,0.1046733661984979,18.23561286926269,18.74728202819824,49.0679817199707,47.11426162719727,0.5797278881072998,0.4676316976547241,5
R15,Goodrich,2018-07-01,40.36300816,-120.953197,15.27009938,1.168847437,0.542223825,,0.049558375,0.082937875,0.092183375,0.2928989999999999,0.260257875,0.1677176249999999,0.0626605882352941,0.0936935294117647,0.1302167647058823,0.2400404411764705,0.3186160294117647,0.2256563235294117,1575.591796875,28,0.8136641867671114,734.5,7.543279569892473,0.5212277632805188,0.0590088028825456,0.3403548597241347,0.340164312389567,0.0143673834438801,0.4003671302782985,0.2966145553031696,-0.1406509946131266,0.1769766401574909,0.1892952032943607,0.1944446944777641,0.1645364946770527,21.39107894897461,15.811753273010254,42.87638092041016,60.68756484985352,0.4639687538146972,0.6261575818061829,5
R17,Goodrich,2018-07-01,40.36263427,-120.953173,14.96640347,1.172326096,0.180741275,,0.050998,0.083336625,0.0950694999999999,0.276663,0.266225375,0.17827625,0.0634322058823529,0.0951979411764705,0.1322436764705882,0.2234563235294118,0.324425,0.2411808823529411,1575.2283935546875,28,0.7849262347181948,734.1666666666666,7.54771505376344,0.4885058476189197,0.0192260978143066,0.3099722107476813,0.3124699950959728,0.0488186199152448,0.355050443196753,0.2564313945988855,-0.1842893198478738,0.1479594112692245,0.1598912826787839,0.2283350167487805,0.1072269709377213,23.82632064819336,19.830310821533203,40.28546524047852,44.72924041748047,0.3767662346363067,0.397640973329544,5
R22,Goodrich,2018-07-01,40.36268228,-120.952682,14.31633102,1.121208173,0.787099101,,0.0468399999999999,0.0769053571428571,0.0838602380952381,0.2735905952380952,0.2450364285714285,0.1572210714285714,0.0588251470588235,0.0890072058823529,0.1223177941176471,0.211225294117647,0.3191514705882353,0.2334355882352941,1575.410400390625,13,0.747943401190674,734.1666666666666,7.54771505376344,0.530787284431725,0.0550572287130834,0.3327547226665024,0.3319088682996817,0.013038219593209,0.4040021350089662,0.266554766493261,-0.2034896391632806,0.1477906294486293,0.1599932287631836,0.2409192916404696,0.1046339357149518,23.82632064819336,24.85670280456543,40.28546524047852,39.082366943359375,0.3767662346363067,0.182718738913536,5
R24,Goodrich,2018-07-01,40.3627108,-120.952175,13.37989338,1.132790677,0.075794728,,0.0418860714285714,0.0709378571428571,0.0709679761904761,0.2794546428571429,0.2320734523809524,0.1371054761904762,0.0508097058823529,0.0742704411764705,0.1031486764705882,0.1876966176470588,0.2911564705882353,0.2048113235294117,1575.8834228515625,5,1.092795561842788,733.8,7.545161290322581,0.5949577890642253,0.0926267607141627,0.3746749411069771,0.3677348097234569,-0.0293078300262545,0.4726620268004251,0.2906972981390957,-0.2160576082373292,0.148276042068568,0.1603624788666185,0.2462010105230671,0.1186505428597702,23.196176528930664,24.41710090637207,39.95133209228516,39.36473846435547,0.3930775821208954,0.2040192484855651,5
R3,Goodrich,2018-07-01,40.36562882,-120.949073,12.12256193,1.307618139,0.763777646,,0.0448098529411764,0.0715624999999999,0.0823845588235294,0.2232751470588235,0.2485330882352941,0.1758117647058823,0.0552210294117647,0.0815417647058823,0.1111980882352941,0.1930898529411764,0.2919361764705883,0.2266657352941176,1581.1705322265625,2,0.243062090256454,733.0666666666667,7.487231182795698,0.4609393568203009,-0.0535343372307294,0.254957855375174,0.2623140772833954,0.1048954413930214,0.2877506308046046,0.2691258956541742,-0.2037959151373623,0.1415714588538371,0.1527284455852253,0.2376614256042054,0.0875430892889415,23.15361976623535,24.23369598388672,40.14241409301758,39.68610382080078,0.3926942348480224,0.2075413912534713,5
R5,Goodrich,2018-07-01,40.365631,-120.94956,10.03114116,1.082685473,0.62967928,,0.0417586111111111,0.0682151388888888,0.0736968055555555,0.2391276388888888,0.236755,0.1571852777777777,0.0552226470588235,0.0809335294117647,0.1099476470588234,0.1858411764705882,0.2914508823529411,0.2191938235294118,1580.7315673828125,2,0.8224933511925191,733.7333333333333,7.488037634408602,0.5288296239992611,0.0049857647558411,0.3022961576601123,0.3052888624303184,0.049997721739351,0.3681660850270118,0.2565801118047257,-0.2212685166869711,0.1325551880059537,0.1430533965188814,0.2495628034052807,0.0809208489011014,22.551490783691406,22.005006790161133,40.91599655151367,41.90760803222656,0.418928325176239,0.3087241947650909,5
R7,Goodrich,2018-07-01,40.36563256,-120.950046,9.804460952,1.189671231,0.880384921,,0.0401348529411764,0.0707261764705882,0.0709429411764706,0.2929504411764705,0.2310948529411765,0.1383616176470588,0.0544269444444444,0.0808040277777777,0.1097676388888888,0.1986705555555555,0.3011615277777777,0.2168068055555555,1580.5802001953125,2,0.8106584214427761,733.9333333333333,7.491397849462366,0.6100894129057678,0.1180348128866273,0.391520912439057,0.3854772554143135,-0.0488842250818912,0.4887296862084257,0.2882357576589945,-0.2050508073405762,0.1533788093644075,0.1649530859828322,0.2376887474398617,0.1175851407963298,20.229421615600582,20.631128311157227,45.626583099365234,44.38150787353516,0.5054285526275635,0.3668103516101837,5
V1,Greenville,2018-07-01,40.23818046,-120.909457,9.999476007,0.983212459,1.206885288,,0.0437021052631578,0.0734990789473684,0.0771609210526316,0.2850305263157895,0.2513111842105263,0.1459876315789474,0.06198046875,0.0927271874999999,0.1220696875,0.24889109375,0.365544375,0.2480987499999999,1539.7236328125,95,0.2907043133061183,793.6666666666666,7.719489247311829,0.5739219044885755,0.0628691400342035,0.3659082802547769,0.3616417314813613,-0.00039641576085,0.4524766217880235,0.3418728142167993,-0.1898544064966138,0.2090753557599074,0.2184163896587622,0.2213471281965783,0.1673694834787079,17.272239685058594,20.5047664642334,51.75347900390625,49.85663986206055,0.5001747608184814,0.0233543273061513,19
V12,Greenville,2018-07-01,40.23787941,-120.910426,15.47609271,1.210972296,2.536208214,,0.0419068055555555,0.0736356944444444,0.0778156944444444,0.3135533333333334,0.2666459722222222,0.1548875,0.06141328125,0.0903999999999999,0.1233896875,0.2383809375,0.37305703125,0.25516453125,1539.96240234375,121,0.1223863666084232,795.4,7.712096774193549,0.6023410698271774,0.0808469790672985,0.4019680938916357,0.3967004094980615,-0.0157138585123696,0.4745714568179506,0.3178567911642909,-0.2202612540162113,0.1893646276702637,0.2001540433105386,0.2469761233546222,0.1358191956673657,18.051212310791016,19.63109588623047,49.16608428955078,49.6082878112793,0.5008333921432495,0.2443790137767791,19
V14,Greenville,2018-07-01,40.23923895,-120.909829,13.37524014,1.16477769,2.874369309,,0.040788625,0.068651625,0.074410125,0.2742938749999999,0.236943375,0.138503,0.0590920588235294,0.0875125,0.1199964705882353,0.2311272058823529,0.3694004411764706,0.2577520588235294,1539.2528076171875,105,0.0576085146569012,793.2,7.728629032258066,0.5732189765531798,0.0730590347240932,0.3531914542099926,0.353274669378252,-0.0059527230235809,0.4555072140021328,0.3165002611364102,-0.23025290504331,0.1842456171969369,0.1958541485209603,0.2554816755605605,0.1226957561898257,17.14621353149414,19.3387451171875,51.30147933959961,51.42201614379883,0.5274479389190674,0.1889268159866333,19
V21,Greenville,2018-07-01,40.23927026,-120.910573,14.80664437,1.138889937,2.518717123,,0.0382932894736842,0.06785,0.0708084210526315,0.3109702631578947,0.2379418421052631,0.1351613157894736,0.0588785294117646,0.0888810294117647,0.1226251470588234,0.2392089705882353,0.3645766176470589,0.2424782352941176,1539.374755859375,123,0.2433942612307449,793.6666666666666,7.72728494623656,0.6290603746039142,0.1330421033757681,0.4144662794351488,0.4085410201091752,-0.0615690560008638,0.5165805648749147,0.3222024066926998,-0.2076360375298789,0.1900776662566384,0.2029111307075608,0.2408211511419452,0.1540114946460901,17.14083480834961,19.86369132995605,52.06326675415039,51.42875289916992,0.5136235952377319,0.0724986419081687,19
V23,Greenville,2018-07-01,40.23890324,-120.910805,12.6109549,1.049199928,4.157049325,,0.0408190277777777,0.0724593055555555,0.0766469444444444,0.3090876388888888,0.2585120833333333,0.1498886111111111,0.0598329411764705,0.0884669117647058,0.1201986764705882,0.2345048529411765,0.3686660294117647,0.2479814705882352,1539.48974609375,112,0.2233172069113448,794.4666666666667,7.71733870967742,0.6025923121432448,0.0891042641063071,0.3972458097320432,0.39364054224295,-0.0215273352738067,0.479026514507304,0.322258356606014,-0.2224264804481804,0.189631685897663,0.200606711924878,0.2483737114790949,0.1413428943241275,16.67725944519043,19.01527214050293,52.318115234375,52.7054328918457,0.5328339338302612,0.1398592293262481,19
V5,Greenville,2018-07-01,40.2383362,-120.909868,14.715686,1.280212576,0.839572375,,0.0448294444444444,0.0752933333333333,0.0813662499999999,0.2981334722222222,0.2765108333333334,0.1656827777777777,0.0599334375,0.0882859375,0.1199625,0.2341906249999999,0.37059578125,0.25257265625,1539.67138671875,105,0.2116622533293003,793.8,7.7192204301075265,0.5711920444971781,0.0376278659334916,0.3737082039649672,0.3696997567114386,0.0212804158818941,0.4312731245057281,0.3225388029542305,-0.2255426954712575,0.189815211492874,0.2005989119339696,0.2503359739321266,0.1354653099446357,17.310409545898438,19.715070724487305,51.14091873168945,50.88076400756836,0.5126503109931946,0.1366418898105621,19
V8,Greenville,2018-07-01,40.23824721,-120.910194,12.47409621,1.052210811,3.655638046,,0.0465848611111111,0.07548125,0.0828038888888889,0.2826616666666666,0.2821804166666666,0.17670875,0.0593971875,0.0864090625,0.1161864062499999,0.221554375,0.36597234375,0.25845078125,1539.6820068359375,116,0.3174285638620072,794.2333333333333,7.717069892473119,0.546858041037459,0.0008520080464967,0.3493776336993871,0.3463877502025242,0.0514782347049953,0.3897394144704121,0.3119788151138471,-0.2458066401767366,0.1788087235206754,0.1886645089536759,0.2636672368387106,0.1068390690801723,17.63806915283203,19.83185768127441,50.92903518676758,50.74684524536133,0.5082098245620728,0.1371905654668808,19
L10,Loney,2018-07-01,39.42075848,-120.655334,17.93376234,1.365167672,1.613494853,,0.0248895,0.0517441666666667,0.0410093888888888,0.3607751111111111,0.1737567777777777,0.0829255,0.0368917073170731,0.0614626219512194,0.0796448170731707,0.2494968902439024,0.2624634756097561,0.1518611585365853,1818.3782958984373,30,0.379286905695204,1444.9333333333334,8.258333333333335,0.7958637583635562,0.3498731080798215,0.5629043178951232,0.5318882541597614,-0.2846263895347729,0.7170462894405658,0.5160454278348491,-0.0253273226419251,0.2927115366032173,0.3072793317568181,0.0886554826076036,0.3825725086853315,5.769239902496338,6.6387457847595215,71.53984069824219,68.85945892333984,0.9477790594100952,0.9743109941482544,11
L11,Loney,2018-07-01,39.42299807,-120.6437,15.85924411,1.47949974,3.774635769,,0.0187759444444444,0.0458799444444444,0.0294496111111111,0.3793486111111111,0.1594714444444444,0.0712117222222222,0.0214409999999999,0.0418658,0.0419334499999999,0.2548544,0.1860240999999999,0.09285025,1834.8248291015625,40,1.2128599986030433,1418.7333333333333,7.927284946236559,0.8559210411873938,0.4080716083219289,0.6180970889214236,0.5775192855424209,-0.3563666877673049,0.776086605195459,0.7174180142482248,0.1561207906486708,0.3955733841460424,0.400836213805218,-0.0958603216897392,0.596875894232712,4.584712982177734,5.382275581359863,79.8547592163086,79.73880004882812,0.9491424560546876,0.9678025245666504,5
